customer_id,age,gender,income_bracket,marital_status,num_dependents,avg_purchase_value,purchase_frequency,last_purchase_days_ago,preferred_payment_method,num_categories_purchased,loyalty_program_member,avg_basket_size,refund_count,complaints_last_year,weekday_shopper,email_open_rate,sms_response,ad_clicks_last_month,coupon_used,last_campaign_response_days,campaign_channel,discount_sensitivity,newsletter_subscription,targeted_ads_viewed,campaign_conversion_rate,avg_session_duration,pages_per_session,bounce_rate,mobile_user,app_user,desktop_user,avg_click_depth,search_queries_per_month,product_views_last_week,time_on_product_page,scroll_depth_percent,exit_rate,session_count_last_month,logged_in_sessions,guest_sessions,preferred_language,account_creation_method,browser_response_time,agreed_to_terms,social_media_engagement_score,referral_code_used,customer_feedback_score,offline_event_participation,target
CUST_010832,48,Female,Medium,Married,1,160.97,13,301,Digital Wallet,13,No,0.9,1,0,No,0.7,No,2,Yes,158,Website,0.55,Subscribed,5,0.218,3.52,3.0,0.56,No,Yes,Yes,3.0,6,11,8.33,20.4,0.42,7,5,1,English,Apple,3697,False,40.75740589183353,nan,,nan,0
CUST_010833,27,Female,Medium,Single,0,226.74,12,27,Digital Wallet,14,Yes,1.8,0,0,No,0.78,No,1,No,16,Website,0.73,Subscribed,6,0.235,1.56,5.4,0.56,No,Yes,No,3.7,7,13,15.31,20.1,0.14,11,6,2,Other,Apple,3432,False,,nan,,nan,0
CUST_010834,67,Female,Medium,Widowed,0,223.46,6,238,Card,6,Yes,5.1,0,2,Yes,0.32,No,1,No,357,SMS,0.05,Subscribed,4,0.351,5.1,4.8,0.76,No,No,Yes,0.6,4,62,42.65,22.8,0.17,11,2,1,Portuguese,Facebook,3777,True,25.686514420893882,nan,4.786656352863609,nan,1
CUST_010835,29,Female,High,Single,1,149.93,10,2,Cash,7,Yes,2.7,1,0,Yes,0.73,No,1,No,258,Website,0.44,Subscribed,1,0.081,6.11,2.9,0.2,No,No,No,1.0,3,55,31.91,33.1,0.22,3,7,5,Other,Apple,1702,True,,NO,,nan,0
CUST_010836,53,Male,Medium,Widowed,3,280.28,6,194,Card,4,Yes,1.2,0,2,Yes,0.43,No,2,No,116,SMS,0.44,Subscribed,6,0.266,5.69,4.4,0.65,Yes,No,Yes,3.8,9,32,19.77,36.2,0.1,12,5,2,Portuguese,Manual,2521,True,,YES,,No,1
CUST_010837,71,Female,Medium,Single,2,211.09,10,161,Digital Wallet,6,No,2.3,0,1,Yes,0.69,No,3,No,40,Website,0.71,Unsubscribed,0,0.259,6.82,4.0,0.83,Yes,Yes,Yes,2.3,5,11,65.31,73.0,0.22,7,9,4,Spanish,Google,3165,False,,nan,,nan,0
CUST_010838,38,Female,Medium,Single,2,247.7,17,47,Cash,13,No,3.0,0,0,Yes,0.95,No,2,No,266,SMS,0.5,Subscribed,1,0.482,5.1,3.7,0.87,Yes,Yes,No,3.8,1,36,43.28,92.7,0.41,8,6,3,Spanish,Google,1921,False,54.22980738356826,nan,2.870358344081834,nan,0
CUST_010839,66,Female,Medium,Married,0,120.34,10,186,Cash,12,No,5.5,1,1,Yes,0.58,No,1,No,154,SMS,0.39,Subscribed,9,0.398,5.75,3.2,0.15,No,No,Yes,3.8,1,25,29.71,74.3,0.3,14,5,2,Portuguese,Apple,3710,False,,nan,,nan,0
CUST_010840,64,Other,Low,Divorced,3,162.1,11,137,Cash,4,Yes,2.8,0,0,Yes,0.86,Yes,2,No,189,SMS,0.43,Unsubscribed,7,0.385,2.96,2.4,0.71,Yes,Yes,No,2.4,7,14,55.3,63.6,0.15,7,5,1,Other,Manual,4807,True,,nan,,nan,0
CUST_010841,23,Male,Low,Divorced,1,202.5,6,356,Card,3,Yes,3.2,1,0,Yes,0.09,No,1,No,108,App,0.7,Subscribed,7,0.244,7.12,2.4,0.23,No,Yes,No,2.6,5,83,19.38,81.0,0.16,10,6,0,Spanish,Manual,4309,True,,nan,,nan,0
CUST_010842,65,Male,Medium,Married,2,194.24,17,140,Card,3,Yes,2.3,2,1,Yes,0.7,No,0,Yes,129,Email,0.71,Subscribed,5,0.449,7.13,5.5,0.53,Yes,Yes,No,0.7,9,14,72.62,90.0,0.27,8,2,3,Portuguese,Google,1339,False,,nan,1.8267903544840054,nan,0
CUST_010843,66,Male,Low,Divorced,0,149.58,9,167,Digital Wallet,3,No,5.1,0,2,Yes,0.57,No,2,Yes,261,Email,0.23,Unsubscribed,9,0.166,5.08,3.7,0.16,No,Yes,Yes,0.5,5,3,50.57,78.5,0.36,4,9,3,Spanish,Google,3039,False,41.77695319543558,nan,,nan,1
CUST_010844,20,Female,Medium,Widowed,0,130.7,10,19,Card,10,No,4.3,1,0,Yes,0.48,Yes,2,No,297,SMS,0.57,Subscribed,2,0.398,4.45,2.8,0.31,Yes,No,No,1.3,7,61,27.08,20.1,0.33,4,11,3,Spanish,Google,3043,True,,YES,3.488406692273501,nan,0
CUST_010845,27,Male,High,Widowed,3,212.06,17,280,Card,11,Yes,0.3,1,1,Yes,0.15,No,3,No,121,App,0.65,Subscribed,9,0.487,2.77,4.1,0.61,Yes,Yes,No,2.0,9,80,64.63,50.7,0.24,8,5,0,Spanish,Facebook,2384,False,38.71415848382849,NO,,nan,0
CUST_010846,22,Female,Medium,Single,2,128.15,9,54,Digital Wallet,3,No,4.3,2,0,Yes,0.18,No,1,No,59,Website,0.24,Subscribed,3,0.132,5.86,3.7,0.53,No,No,No,4.3,3,28,20.18,10.1,0.32,5,5,4,Spanish,Facebook,2554,True,35.179605205638154,nan,,nan,0
CUST_010847,63,Male,Low,Divorced,0,196.54,14,112,Cash,1,Yes,0.1,0,0,Yes,0.09,No,4,No,44,Email,0.74,Unsubscribed,1,0.446,4.74,6.5,0.15,No,Yes,No,3.3,10,4,60.07,15.0,0.38,12,7,2,Portuguese,Apple,3999,True,,NO,3.482321964726905,nan,0
CUST_010848,43,Male,Medium,Married,2,77.49,10,349,Digital Wallet,13,Yes,3.9,1,1,No,0.24,No,2,No,126,Website,0.5,Subscribed,5,0.095,6.02,3.7,0.32,Yes,No,No,3.8,2,26,67.41,67.4,0.21,4,11,2,Spanish,Google,3361,True,,NO,3.017972640987178,nan,0
CUST_010849,78,Male,Low,Widowed,3,241.97,16,333,Digital Wallet,1,No,3.7,0,0,Yes,0.8,Yes,1,Yes,139,App,0.26,Unsubscribed,1,0.185,4.47,1.0,0.89,Yes,Yes,Yes,4.3,8,54,26.34,93.5,0.22,8,7,3,Other,Facebook,2572,False,62.82761852835352,nan,,nan,0
CUST_010850,38,Female,Medium,Divorced,0,144.33,9,87,Card,4,Yes,2.1,2,0,No,0.52,No,2,Yes,33,App,0.21,Unsubscribed,6,0.149,5.81,2.2,0.21,Yes,Yes,Yes,3.8,5,43,47.63,99.1,0.42,9,5,1,Other,Apple,4232,True,,NO,,nan,0
CUST_010851,62,Female,Medium,Married,2,182.6,7,119,Digital Wallet,12,No,2.8,0,0,Yes,0.44,Yes,2,No,108,Website,0.53,Subscribed,0,0.436,5.59,4.2,0.15,Yes,Yes,Yes,3.0,7,95,36.22,67.6,0.35,5,3,4,Spanish,Manual,4872,False,,NO,,nan,0
CUST_010852,43,Female,Low,Divorced,3,172.41,7,184,Card,7,Yes,1.9,1,2,Yes,0.22,No,2,No,142,Website,0.42,Subscribed,8,0.066,8.37,4.5,0.89,Yes,Yes,No,2.2,8,73,75.4,13.5,0.22,6,5,1,Other,Google,2255,True,,nan,,nan,0
CUST_010853,55,Female,Low,Single,1,210.26,8,228,Cash,2,No,3.3,0,0,Yes,0.07,Yes,4,No,58,Email,0.54,Subscribed,3,0.301,4.45,4.3,0.19,No,Yes,Yes,0.5,7,92,36.81,49.7,0.29,4,7,2,English,Apple,1945,False,47.39470436203793,YES,,No,0
CUST_010854,61,Male,Low,Single,0,118.8,11,241,Card,5,Yes,0.9,1,0,Yes,0.58,No,3,No,258,App,0.65,Subscribed,9,0.42,3.82,6.7,0.72,Yes,No,No,2.9,3,87,35.16,99.2,0.21,10,4,3,Spanish,Google,1554,True,,NO,,nan,1
CUST_010855,43,Male,Low,Single,3,166.31,9,284,Cash,2,Yes,5.0,0,1,Yes,0.64,No,4,No,30,Website,0.19,Unsubscribed,2,0.289,2.71,3.6,0.16,No,Yes,Yes,2.1,4,45,40.4,59.6,0.17,2,4,0,Other,Facebook,3160,True,,nan,,nan,1
CUST_010856,25,Other,Low,Widowed,1,178.86,5,162,Digital Wallet,10,Yes,4.0,1,2,Yes,0.75,No,1,No,88,Website,0.65,Subscribed,0,0.06,3.72,3.3,0.9,No,Yes,No,1.7,3,91,79.65,66.2,0.25,12,4,1,Spanish,Google,1298,True,,nan,,nan,0
CUST_010857,22,Female,High,Divorced,2,202.3,13,237,Digital Wallet,6,Yes,3.1,1,0,Yes,0.16,No,3,Yes,235,Website,0.46,Unsubscribed,0,0.098,2.33,4.0,0.74,Yes,Yes,No,1.4,3,72,45.07,99.4,0.25,6,5,2,Other,Manual,2643,False,,NO,4.800394725891209,nan,0
CUST_010858,79,Male,Medium,Widowed,0,278.41,8,307,Card,5,Yes,5.8,0,0,No,0.57,Yes,1,No,336,Email,0.44,Subscribed,1,0.306,4.59,3.9,0.44,Yes,Yes,No,0.5,4,34,46.46,90.7,0.49,6,7,7,Other,Facebook,2540,True,,nan,,nan,0
CUST_010859,32,Female,High,Widowed,0,181.15,9,237,Cash,8,No,3.3,0,0,Yes,0.01,No,3,No,182,Email,0.25,Unsubscribed,9,0.428,6.26,1.1,0.6,No,Yes,No,2.9,5,75,42.41,57.1,0.16,5,5,1,Other,Apple,2457,True,,YES,,nan,1
CUST_010860,76,Male,Medium,Divorced,0,206.63,6,127,Card,14,Yes,2.9,2,1,Yes,0.71,No,0,No,91,SMS,0.63,Unsubscribed,1,0.214,3.17,6.3,0.49,Yes,Yes,Yes,1.1,4,27,-0.65,10.2,0.24,15,3,2,Other,Google,3294,False,,nan,,nan,1
CUST_010861,33,Male,Medium,Divorced,0,151.99,6,188,Cash,10,No,3.9,1,1,Yes,0.14,Yes,1,No,267,SMS,0.3,Subscribed,8,0.237,8.4,5.1,0.47,Yes,Yes,No,2.2,7,22,59.8,89.9,0.27,11,3,2,Other,Apple,2425,True,,nan,,nan,0
CUST_010862,18,Male,Low,Single,1,284.62,9,109,Digital Wallet,12,Yes,3.7,2,2,No,0.12,No,0,Yes,274,SMS,0.18,Subscribed,5,0.036,3.44,2.3,0.18,Yes,Yes,Yes,0.9,3,28,70.79,52.3,0.38,10,3,4,English,Google,4931,False,43.16734091809476,nan,,nan,0
CUST_010863,33,Female,Low,Divorced,1,143.38,9,187,Cash,5,Yes,2.9,1,1,No,0.42,No,3,No,8,Website,0.43,Subscribed,6,0.115,4.01,4.9,0.75,Yes,No,No,3.1,4,12,89.46,91.2,0.38,10,5,3,English,Manual,1824,False,,nan,,nan,0
CUST_010864,54,Male,Medium,Widowed,2,217.39,15,347,Digital Wallet,7,Yes,2.8,0,1,Yes,0.33,No,1,No,77,SMS,0.47,Unsubscribed,0,0.022,5.58,5.2,0.65,No,Yes,No,1.8,7,74,38.9,45.9,0.2,14,4,2,Spanish,Facebook,1237,False,,nan,,nan,0
CUST_010865,20,Male,High,Divorced,1,258.01,4,34,Card,11,Yes,2.6,1,0,Yes,0.41,No,2,Yes,27,Email,0.3,Subscribed,3,0.164,4.86,2.8,0.32,Yes,Yes,No,1.7,4,82,49.83,54.2,0.25,5,3,2,Portuguese,Google,3294,True,,YES,,nan,0
CUST_010866,69,Male,Low,Widowed,2,163.82,6,57,Cash,2,Yes,3.3,0,1,Yes,0.06,No,2,No,145,Website,0.67,Subscribed,1,0.126,3.96,4.6,0.86,Yes,Yes,No,3.2,4,10,39.6,50.2,0.37,6,3,3,Portuguese,Google,4542,False,57.20443979592958,nan,,nan,0
CUST_010867,64,Male,Medium,Married,2,145.13,12,55,Cash,13,No,6.0,0,0,Yes,0.78,No,1,No,210,Email,0.52,Subscribed,0,0.216,6.18,4.4,0.61,Yes,Yes,Yes,2.6,2,25,35.27,85.8,0.4,10,6,2,English,Google,1178,False,,NO,2.485557942466974,Yes,0
CUST_010868,48,Female,Low,Single,2,215.74,6,224,Digital Wallet,8,No,1.7,1,0,No,0.67,No,1,Yes,193,SMS,0.3,Unsubscribed,4,0.211,4.8,3.6,0.34,Yes,No,Yes,1.1,6,14,25.75,10.0,0.11,9,5,4,English,Apple,3719,False,,nan,2.9870302557046426,nan,0
CUST_010869,30,Male,Medium,Divorced,2,236.02,7,221,Digital Wallet,5,No,5.0,2,0,Yes,0.71,No,3,Yes,30,App,0.27,Subscribed,3,0.272,4.31,4.3,0.26,No,Yes,Yes,1.3,5,86,31.91,22.8,0.29,4,7,4,English,Apple,4249,False,,YES,4.8829874040559265,nan,1
CUST_010870,73,Male,Medium,Widowed,3,147.78,10,211,Digital Wallet,13,No,2.9,1,0,No,0.24,No,2,No,193,SMS,0.21,Unsubscribed,4,0.036,4.32,5.2,0.75,No,Yes,No,3.2,7,65,29.01,79.7,0.37,16,4,3,Spanish,Google,1836,False,,nan,,nan,0
CUST_010871,33,Female,Medium,Widowed,0,213.9,7,239,Card,2,Yes,1.5,0,0,Yes,0.67,No,0,Yes,259,Email,0.49,Subscribed,5,0.091,6.46,4.0,0.14,No,Yes,No,1.7,6,46,25.15,81.2,0.36,9,7,3,Portuguese,Apple,2453,False,,nan,,Yes,1
CUST_010872,72,Male,Low,Married,1,135.79,11,78,Digital Wallet,6,No,4.2,0,0,Yes,0.62,No,3,No,14,App,0.35,Subscribed,0,0.269,6.53,1.1,0.16,No,No,Yes,1.7,5,16,6.1,28.3,0.47,14,7,2,Spanish,Facebook,3374,True,,YES,,nan,1
CUST_010873,60,Male,Low,Married,1,142.42,13,279,Digital Wallet,1,No,1.6,1,0,No,0.76,No,3,No,37,App,0.28,Subscribed,8,0.404,5.64,3.4,0.5,Yes,Yes,No,0.4,6,33,50.55,59.0,0.14,12,5,4,Portuguese,Google,1184,False,,NO,,nan,1
CUST_010874,38,Male,Medium,Married,1,164.66,9,206,Cash,3,Yes,4.2,2,1,No,0.58,No,1,Yes,334,Email,0.17,Subscribed,7,0.203,6.44,4.0,0.84,No,Yes,No,2.9,2,15,112.42,56.3,0.29,7,9,4,Portuguese,Apple,1994,False,,nan,,nan,1
CUST_010875,19,Female,High,Single,0,185.03,4,143,Card,5,Yes,1.4,1,0,Yes,0.1,No,1,No,7,SMS,0.68,Subscribed,4,0.319,4.4,3.5,0.37,Yes,Yes,Yes,1.4,6,10,43.67,89.5,0.41,4,8,2,English,Google,3756,True,,nan,,nan,0
CUST_010876,71,Female,Medium,Widowed,1,50.36,8,363,Cash,2,Yes,3.1,0,1,Yes,0.41,No,2,No,67,SMS,0.59,Unsubscribed,2,0.374,6.88,5.4,0.6,No,Yes,No,2.5,4,62,31.52,99.6,0.41,5,7,1,Spanish,Facebook,2331,True,,nan,,nan,0
CUST_010877,44,Male,Medium,Married,3,182.41,10,276,Card,14,Yes,3.6,1,2,Yes,0.17,No,2,Yes,222,Website,0.43,Subscribed,2,0.368,0.4,4.0,0.76,No,No,Yes,2.0,6,84,41.2,88.9,0.48,5,6,2,Other,Google,4597,False,,nan,3.6267176577170397,nan,0
CUST_010878,55,Female,Medium,Widowed,1,218.56,15,86,Digital Wallet,4,No,-0.2,1,0,Yes,0.2,No,0,Yes,8,Email,0.32,Unsubscribed,5,0.129,8.06,3.9,0.7,Yes,Yes,No,2.8,6,81,66.02,93.4,0.19,9,9,2,Spanish,Manual,4835,True,,nan,,nan,0
CUST_010879,43,Female,Low,Single,0,221.67,15,326,Cash,3,Yes,5.8,2,2,Yes,0.11,Yes,0,No,165,Email,0.72,Unsubscribed,5,0.128,6.68,4.2,0.43,No,Yes,Yes,2.4,9,31,12.35,83.4,0.19,8,1,5,Portuguese,Google,2924,True,,nan,,nan,0
CUST_010880,75,Female,Medium,Married,3,263.0,13,179,Cash,8,Yes,4.2,1,0,No,0.02,No,2,Yes,319,Email,0.9,Subscribed,0,0.316,8.05,2.0,0.5,No,No,No,0.5,3,36,50.99,15.6,0.3,7,3,2,English,Facebook,3630,False,,nan,,nan,0
CUST_010881,79,Male,Low,Divorced,1,111.67,13,196,Cash,13,Yes,4.8,1,1,Yes,0.62,No,2,No,68,Website,0.38,Unsubscribed,8,0.465,4.43,2.7,0.57,Yes,No,No,2.3,5,18,51.08,58.0,0.2,3,3,3,English,Manual,1423,True,65.56104238385531,nan,,nan,0
CUST_010882,76,Male,Medium,Widowed,0,183.26,13,337,Cash,7,Yes,2.0,1,0,Yes,0.07,No,4,No,48,Email,0.38,Subscribed,2,0.479,6.19,2.6,0.38,Yes,Yes,No,3.5,2,42,57.87,71.4,0.13,9,11,5,Portuguese,Manual,2934,True,,nan,,nan,0
CUST_010883,55,Female,Medium,Single,2,301.99,5,29,Card,1,No,4.2,1,1,Yes,0.31,No,3,Yes,172,App,0.63,Subscribed,9,0.23,2.01,5.1,0.58,Yes,No,No,1.4,11,51,57.74,86.6,0.32,11,6,0,Other,Apple,1735,True,40.817665375945786,nan,,nan,1
CUST_010884,63,Female,Medium,Single,0,219.39,13,296,Digital Wallet,5,Yes,4.5,1,0,Yes,0.18,No,3,No,232,Website,0.3,Unsubscribed,9,0.043,7.37,2.6,0.11,Yes,Yes,No,3.0,2,64,45.86,45.8,0.14,8,9,3,Spanish,Apple,3374,True,,nan,,No,0
CUST_010885,42,Female,Low,Divorced,1,187.55,17,34,Digital Wallet,11,No,3.1,0,0,No,0.48,Yes,3,No,249,App,0.49,Subscribed,2,0.405,0.84,1.4,0.52,No,Yes,No,3.2,6,86,4.26,86.4,0.4,11,9,4,Other,Apple,2394,True,47.64890851591852,nan,,nan,0
CUST_010886,28,Male,High,Widowed,0,210.66,4,136,Cash,12,No,6.0,1,0,No,0.43,No,2,No,192,Email,0.92,Subscribed,5,0.259,5.26,3.6,0.56,No,Yes,No,2.0,4,45,39.99,59.6,0.27,9,7,2,Other,Facebook,2438,False,,nan,,nan,1
CUST_010887,25,Male,Low,Married,0,215.95,9,351,Cash,7,No,0.5,0,1,Yes,0.98,No,1,No,21,Website,0.64,Subscribed,8,0.438,7.09,4.9,0.44,Yes,Yes,No,1.1,8,80,29.62,80.9,0.31,9,5,3,Spanish,Facebook,3516,False,,nan,,Yes,0
CUST_010888,25,Female,Medium,Single,2,361.76,12,215,Card,7,Yes,4.0,1,0,No,0.44,No,5,No,127,SMS,1.01,Subscribed,7,0.183,7.63,4.4,0.86,Yes,Yes,No,2.8,4,61,40.6,85.6,0.36,4,4,4,Other,Apple,4982,True,,nan,,nan,1
CUST_010889,50,Female,Medium,Single,0,142.11,13,351,Card,7,No,1.5,0,2,Yes,0.4,No,1,No,28,Website,0.24,Unsubscribed,7,0.373,4.07,1.5,0.72,Yes,Yes,Yes,2.4,3,69,97.38,33.6,0.18,12,4,1,Other,Apple,4572,True,63.891993058653746,nan,,nan,0
CUST_010890,70,Male,Medium,Widowed,3,153.76,10,356,Cash,11,Yes,3.5,1,0,Yes,0.82,No,1,Yes,250,Website,0.6,Subscribed,1,0.362,3.53,4.8,0.34,No,Yes,No,1.1,6,6,38.15,65.5,0.24,6,8,2,Portuguese,Manual,3454,True,,nan,,No,1
CUST_010891,24,Male,Medium,Single,1,198.62,16,315,Card,6,Yes,0.8,0,1,Yes,0.97,Yes,1,No,62,Website,0.73,Subscribed,4,0.066,5.82,6.5,0.21,Yes,Yes,No,2.1,2,78,48.91,82.9,0.24,11,5,1,Portuguese,Google,2226,False,,nan,,nan,1
CUST_010892,55,Male,High,Single,0,208.2,8,218,Digital Wallet,6,No,3.3,1,0,Yes,0.84,No,3,No,243,SMS,0.67,Subscribed,9,0.371,9.71,5.5,0.81,Yes,Yes,No,2.4,4,83,29.62,25.8,0.23,8,7,2,English,Apple,2858,True,,nan,,nan,0
CUST_010893,38,Female,Low,Single,1,273.42,12,237,Card,13,Yes,1.8,1,0,Yes,0.14,No,1,Yes,172,SMS,0.45,Unsubscribed,0,0.079,5.09,3.7,0.73,No,No,No,3.0,8,1,60.39,74.2,0.2,4,9,5,English,Facebook,2461,False,,nan,,nan,1
CUST_010894,25,Female,High,Divorced,1,154.91,10,53,Digital Wallet,7,No,2.2,0,0,No,0.86,Yes,1,Yes,22,Website,0.41,Unsubscribed,3,0.338,6.16,3.2,0.27,Yes,No,No,2.6,5,58,28.17,14.1,0.15,12,6,4,Portuguese,Facebook,2422,True,50.088747714169614,nan,,nan,1
CUST_010895,68,Female,Low,Single,1,124.42,11,106,Digital Wallet,14,Yes,4.9,3,4,Yes,0.24,No,5,No,361,Email,0.68,Subscribed,1,0.396,6.92,5.7,0.56,No,No,No,0.2,0,2,54.94,48.6,0.45,7,5,1,Portuguese,Manual,2936,True,,nan,,nan,0
CUST_010896,71,Female,Medium,Single,0,120.1,13,175,Cash,5,Yes,1.7,0,1,Yes,0.35,No,2,Yes,37,SMS,0.37,Subscribed,6,0.422,5.36,4.2,0.21,No,Yes,No,0.4,1,84,38.06,24.3,0.49,7,3,1,Spanish,Google,4216,True,,nan,,nan,1
CUST_010897,38,Male,Low,Divorced,3,120.08,2,142,Card,7,No,4.8,1,1,Yes,0.96,No,2,No,216,App,0.72,Unsubscribed,7,0.092,4.56,3.1,0.35,Yes,No,No,1.3,12,99,54.02,53.3,0.3,10,11,2,Portuguese,Manual,4908,True,,NO,,No,0
CUST_010898,73,Female,Low,Married,1,132.32,8,22,Digital Wallet,7,No,4.9,0,0,Yes,0.37,No,3,No,33,Email,0.76,Subscribed,3,0.22,6.82,6.1,0.5,Yes,Yes,No,3.3,7,55,1.48,20.6,0.25,4,7,4,Portuguese,Apple,3011,False,50.12552723110285,nan,,nan,0
CUST_010899,37,Other,Low,Single,2,244.7,12,130,Cash,4,Yes,4.8,1,0,Yes,0.6,No,2,No,340,Website,0.19,Subscribed,0,0.233,0.93,2.0,0.3,No,Yes,Yes,0.3,9,73,64.39,71.8,0.46,6,1,1,English,Google,3852,False,,nan,,No,0
CUST_010900,25,Female,Low,Divorced,0,207.92,13,98,Cash,8,Yes,4.8,0,0,Yes,1.0,No,0,No,100,App,0.42,Subscribed,7,0.451,1.75,4.1,0.5,No,No,No,0.9,6,37,99.34,93.3,0.18,8,4,2,Spanish,Apple,3003,False,,nan,,nan,1
CUST_010901,75,Female,High,Divorced,0,243.86,8,105,Card,3,No,4.6,2,0,Yes,0.88,Yes,5,No,223,App,0.52,Subscribed,1,0.298,5.94,5.3,0.54,Yes,Yes,No,3.4,5,53,72.46,36.7,0.46,6,3,2,English,Facebook,1202,True,58.8805093581327,nan,,nan,0
CUST_010902,63,Male,Medium,Married,3,162.36,8,77,Card,11,Yes,3.4,3,0,Yes,0.14,No,3,No,133,App,0.57,Subscribed,2,0.127,5.43,5.8,0.36,Yes,No,No,0.7,5,61,72.6,37.2,0.26,4,3,4,English,Manual,3562,False,,nan,,nan,0
CUST_010903,48,Female,Low,Widowed,1,239.46,11,265,Cash,4,Yes,2.2,0,1,Yes,0.12,No,2,No,177,SMS,0.53,Subscribed,3,0.14,7.28,4.9,0.63,Yes,No,No,1.2,2,43,48.52,13.8,0.26,5,4,3,Spanish,Apple,4094,True,50.00089030963638,nan,,nan,0
CUST_010904,67,Female,Low,Single,2,143.42,7,151,Digital Wallet,10,Yes,3.0,2,0,Yes,0.79,No,3,No,342,App,0.48,Subscribed,1,0.397,5.02,4.1,0.13,No,No,No,3.8,14,37,52.36,39.3,0.2,9,5,3,Spanish,Facebook,4330,True,,nan,,nan,0
CUST_010905,74,Female,Medium,Single,0,164.43,8,46,Cash,4,No,3.7,0,1,No,0.82,No,0,Yes,51,Email,0.78,Subscribed,3,0.109,6.84,3.0,0.42,Yes,Yes,No,3.8,3,9,53.22,11.2,0.46,8,9,1,English,Facebook,2685,True,,nan,,Yes,0
CUST_010906,46,Male,Medium,Married,0,238.43,10,263,Cash,11,Yes,2.4,3,0,No,0.15,No,3,No,225,Email,0.24,Subscribed,9,0.343,5.83,5.1,0.8,Yes,Yes,Yes,-0.3,4,20,42.81,12.3,0.39,14,7,2,Spanish,Apple,2839,True,,nan,,nan,1
CUST_010907,65,Female,High,Divorced,2,49.3,11,18,Digital Wallet,14,Yes,0.4,2,0,Yes,0.36,Yes,1,No,299,SMS,0.54,Subscribed,9,0.093,3.66,2.9,0.79,No,No,No,2.5,4,88,1.07,68.4,0.12,10,2,1,English,Google,4737,True,,nan,,nan,0
CUST_010908,26,Male,Medium,Widowed,4,241.9,6,358,Digital Wallet,11,Yes,3.5,1,1,No,0.38,No,3,No,112,Email,0.05,Subscribed,6,0.142,8.29,0.3,0.83,No,Yes,Yes,1.2,6,60,16.53,50.9,0.19,9,4,0,Portuguese,Google,4218,True,,nan,2.935543543165453,nan,0
CUST_010909,32,Male,Medium,Divorced,3,181.84,5,260,Card,4,No,4.3,0,0,Yes,0.69,No,2,Yes,223,SMS,0.87,Subscribed,1,0.229,5.11,3.4,0.17,No,Yes,No,2.2,2,69,28.06,57.0,0.11,9,9,0,Spanish,Manual,1857,True,,nan,,nan,0
CUST_010910,47,Male,Medium,Divorced,2,278.59,13,230,Card,7,Yes,1.4,5,0,Yes,0.16,No,3,No,284,SMS,0.56,Unsubscribed,5,0.212,3.2,2.5,0.4,No,No,Yes,2.6,2,0,56.62,50.0,0.45,7,4,0,English,Facebook,1843,False,46.263875579865264,nan,,nan,1
CUST_010911,43,Female,Medium,Married,0,159.81,11,216,Card,7,No,3.0,0,1,Yes,0.17,No,2,No,164,Email,0.32,Unsubscribed,0,0.26,5.95,5.4,0.66,Yes,Yes,No,2.7,6,54,44.11,70.2,0.37,11,3,4,Portuguese,Facebook,4566,False,,nan,,nan,0
CUST_010912,27,Male,Low,Married,1,184.14,14,203,Digital Wallet,5,Yes,1.8,2,1,Yes,0.29,No,2,No,220,Website,0.65,Unsubscribed,7,0.148,8.83,3.6,0.86,Yes,No,No,0.9,3,72,31.37,16.2,0.13,9,7,1,Other,Manual,1340,False,67.45345018802468,nan,4.303308037672862,nan,1
CUST_010913,46,Male,Medium,Widowed,1,215.62,9,322,Cash,8,Yes,5.8,1,0,Yes,0.96,No,2,No,244,Website,0.34,Subscribed,3,0.021,6.14,2.2,0.87,Yes,Yes,Yes,0.2,3,56,18.91,31.2,0.36,13,5,4,Spanish,Manual,2629,True,,nan,,nan,1
CUST_010914,71,Female,Low,Divorced,0,160.63,19,324,Card,14,Yes,1.7,3,1,Yes,0.54,No,2,Yes,99,App,0.3,Subscribed,4,0.436,5.84,4.9,0.76,Yes,Yes,Yes,1.7,5,84,28.49,83.2,0.37,6,4,1,Other,Manual,3816,True,,nan,,nan,0
CUST_010915,33,Female,Medium,Single,3,224.86,9,327,Card,11,No,0.4,2,0,Yes,0.34,No,3,Yes,100,Website,0.08,Subscribed,7,0.105,7.57,2.4,0.77,Yes,Yes,No,2.3,4,92,60.55,43.0,0.11,6,3,0,Portuguese,Manual,3141,False,,nan,,nan,0
CUST_010916,53,Female,Medium,Single,0,219.28,5,204,Card,2,No,2.0,0,0,No,0.79,No,3,Yes,52,SMS,0.37,Subscribed,5,0.201,1.08,2.0,0.76,No,Yes,No,1.4,5,69,67.75,70.1,0.47,7,3,1,English,Apple,1468,False,,nan,5.182857166624549,nan,0
CUST_010917,37,Male,Medium,Divorced,2,275.53,10,72,Card,13,No,3.5,0,0,Yes,0.22,No,1,No,194,Website,0.57,Subscribed,1,0.404,3.62,1.1,0.26,Yes,Yes,Yes,2.4,3,40,50.44,49.0,0.17,10,8,1,English,Facebook,1303,True,,nan,,nan,1
